"metric","SPEI_timescale","water_class","coast_region","SPEI_value","month_f","site_name","model_group","decline_probability_5","decline_probability_5_lower","decline_probability_5_upper"
"WUE_ET","SPEI_3","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.336539596537627,0.242574543634121,0.445494789104415
"WUE_T","SPEI_3","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.338521117163103,0.238065222870742,0.455997406075685
"WUE_ET","SPEI_6","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.331176686935634,0.238195295406141,0.439513566266987
"WUE_T","SPEI_6","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.342671381102574,0.243306831589257,0.458051389379724
"WUE_ET","SPEI_12","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.340197876249053,0.245599822749739,0.449521160359275
"WUE_T","SPEI_12","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.326901762561898,0.2289771268994,0.442661540359674
"WUE_ET","SPEI_24","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.333436313938375,0.239989474976309,0.442103265756685
"WUE_T","SPEI_24","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.309073193851248,0.214453857318336,0.422961716883006
"WUE_ET","SPEI_36","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.443037703932717,0.313791821081295,0.580485305722275
"WUE_T","SPEI_36","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.372239063321831,0.272337695234474,0.484392070886818
"WUE_ET","SPEI_48","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.493240769576895,0.361832919437718,0.625589223661122
"WUE_T","SPEI_48","Upland","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.442934594523767,0.315057098591384,0.578851511042346
"WUE_ET","SPEI_1","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.328565729506395,0.229946337138136,0.445036956019944
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.359414674797443,0.255081740762472,0.478982242283819
"WUE_ET","SPEI_3","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.32708043638339,0.228783425780463,0.44333302283445
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.329033883240803,0.224798310590212,0.453337142141991
"WUE_ET","SPEI_6","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.321795151973637,0.224604745711761,0.437322019172013
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.333126410226424,0.229703225747408,0.45557514509205
"WUE_ET","SPEI_12","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.330687142579873,0.231732638753841,0.447295460732711
"WUE_T","SPEI_12","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.31758382429009,0.21603703188062,0.440068549264221
"WUE_ET","SPEI_24","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.324021779375575,0.226331481388647,0.439902591594196
"WUE_T","SPEI_24","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.300036912755521,0.202093077934204,0.420436785609193
"WUE_ET","SPEI_36","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.432536677825695,0.29878946778303,0.576897707036052
"WUE_T","SPEI_36","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.36232446889127,0.257486578134096,0.482131226640435
"WUE_ET","SPEI_48","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.482580830177534,0.345483372435774,0.622351857094427
"WUE_T","SPEI_48","Freshwater","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.432434114842545,0.299901055265083,0.575399376269336
"WUE_ET","SPEI_1","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.353899168425124,0.271519740646721,0.445971421450198
"WUE_T","SPEI_1","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.385760111724625,0.299438589821772,0.479919052999821
"WUE_ET","SPEI_3","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.35235945347988,0.270190857227898,0.444303711368248
"WUE_T","SPEI_3","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.354384366668653,0.264188523994289,0.45627858210961
"WUE_ET","SPEI_6","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.346876250693457,0.26553314552789,0.438268592165611
"WUE_T","SPEI_6","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.35862367389237,0.270105974124352,0.457949407827366
"WUE_ET","SPEI_12","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.356097400449866,0.273501179969613,0.448247153877954
"WUE_T","SPEI_12","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.34250245059011,0.25448074040347,0.442883248684708
"WUE_ET","SPEI_24","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.349187070533151,0.267464379820242,0.440852408867816
"WUE_T","SPEI_24","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.324232898380713,0.238672090368513,0.42340785037782
"WUE_ET","SPEI_36","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.460389848237595,0.342640560327504,0.582732895435183
"WUE_T","SPEI_36","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.388753756200203,0.302042832705366,0.483126749260814
"WUE_ET","SPEI_48","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.510756037823009,0.392983234961939,0.627346745948091
"WUE_T","SPEI_48","Saline","Atlantic Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.460286037849984,0.344141985582504,0.580909389869385
"WUE_ET","SPEI_1","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.351772505011644,0.252181031776932,0.466176647764868
"WUE_T","SPEI_1","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.383555647951823,0.278865991641988,0.500281739457296
"WUE_ET","SPEI_3","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.350237026994366,0.250963509622132,0.464431471814787
"WUE_T","SPEI_3","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.352256377218192,0.246544457494916,0.474735595389762
"WUE_ET","SPEI_6","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.344769269818992,0.246482280232674,0.458405943239428
"WUE_T","SPEI_6","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.356484284281793,0.251791818968804,0.476957842432365
"WUE_ET","SPEI_12","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.353964764241144,0.254047806617111,0.4684982063052
"WUE_T","SPEI_12","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.340408190063026,0.237100950852183,0.461498439118372
"WUE_ET","SPEI_24","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.347073512332827,0.248266666546955,0.461084450773159
"WUE_T","SPEI_24","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.322195606625637,0.222183684954741,0.441663421950023
"WUE_ET","SPEI_36","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.458076957452476,0.324201313400314,0.598292838687821
"WUE_T","SPEI_36","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.386542950736891,0.281359050882462,0.503498872033424
"WUE_ET","SPEI_48","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.508428525699426,0.372685879244528,0.642939657545078
"WUE_T","SPEI_48","Upland","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.457973225964815,0.325232329262547,0.59696120469115
"WUE_ET","SPEI_1","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.34210596406147,0.24387970635925,0.456033517603491
"WUE_T","SPEI_1","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.373518980043612,0.270004467672025,0.490076451092642
"WUE_ET","SPEI_3","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.340590510646717,0.242673886090592,0.454314731398852
"WUE_T","SPEI_3","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.342583566835886,0.238341392329856,0.46460686500786
"WUE_ET","SPEI_6","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.335195661658073,0.238322582857718,0.448271079056673
"WUE_T","SPEI_6","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.346757527491916,0.243441186328839,0.466863558251676
"WUE_ET","SPEI_12","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.34426997536576,0.24573709604478,0.458305237991228
"WUE_T","SPEI_12","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.330894525430288,0.229094612072293,0.451440172268144
"WUE_ET","SPEI_24","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.337468874099401,0.240067830606439,0.450938163751231
"WUE_T","SPEI_24","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.312949443220079,0.214491858132526,0.431760141595651
"WUE_ET","SPEI_36","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.447505877372724,0.314690585352552,0.588259359597352
"WUE_T","SPEI_36","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.376475852911284,0.27248769012307,0.493242989919393
"WUE_ET","SPEI_48","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.497762759100174,0.362447200881046,0.63340683594701
"WUE_T","SPEI_48","Freshwater","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.447402563407502,0.31564490912646,0.5869854124066
"WUE_ET","SPEI_1","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.367911342201328,0.280386113934376,0.465099799900986
"WUE_T","SPEI_1","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.400252297314092,0.308827708476462,0.49919440723242
"WUE_ET","SPEI_3","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.366345230850804,0.279036008771988,0.463413529913032
"WUE_T","SPEI_3","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.368404797298191,0.273207073286885,0.475090355329034
"WUE_ET","SPEI_6","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.360765624399311,0.274281421380429,0.457334587024251
"WUE_T","SPEI_6","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.372714998965122,0.27908951247741,0.476968446812402
"WUE_ET","SPEI_12","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.370146747946491,0.282396713508831,0.467403644980782
"WUE_T","SPEI_12","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.35631223543393,0.263120385199874,0.461824479421724
"WUE_ET","SPEI_24","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.363117529497199,0.276186475459247,0.460020620912927
"WUE_T","SPEI_24","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.337684377835812,0.246925503165658,0.442213463760401
"WUE_ET","SPEI_36","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.475515238480567,0.353557618174699,0.600464935395615
"WUE_T","SPEI_36","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.403284566857926,0.311465384132099,0.50242037603151
"WUE_ET","SPEI_48","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.525923398192848,0.404177921810079,0.644662807749526
"WUE_T","SPEI_48","Saline","Pacific Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.475411022331594,0.354776571348397,0.598985021019263
"WUE_ET","SPEI_1","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.397766575127354,0.280128247500343,0.52853545558779
"WUE_T","SPEI_1","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.430942678321182,0.308544414305112,0.562403164317082
"WUE_ET","SPEI_3","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.396153026968651,0.278803586142235,0.526815120496774
"WUE_T","SPEI_3","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.398274842339985,0.274569749309,0.536495646581463
"WUE_ET","SPEI_6","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.390399138295777,0.274025909921153,0.520743616622033
"WUE_T","SPEI_6","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.402711687792181,0.280095890743895,0.538828644402742
"WUE_ET","SPEI_12","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.400068566614808,0.282145492244811,0.530832131353048
"WUE_T","SPEI_12","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.385800721016863,0.264537593685371,0.523113296231742
"WUE_ET","SPEI_24","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.39282551213284,0.27598558376427,0.523373277668553
"WUE_T","SPEI_24","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.366509014394927,0.248442526605106,0.503122669530408
"WUE_ET","SPEI_36","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.507097135447153,0.357992642807952,0.654949697717482
"WUE_T","SPEI_36","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.434039188892683,0.311232786572408,0.565516668525369
"WUE_ET","SPEI_48","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.55729585380887,0.408334966563373,0.69661746270702
"WUE_T","SPEI_48","Upland","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.506992688454919,0.359094571677841,0.653676954470919
"WUE_ET","SPEI_1","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.387591854372894,0.2580539689445,0.53524533803833
"WUE_T","SPEI_1","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.420511886131367,0.285115957305009,0.569026296893412
"WUE_ET","SPEI_3","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.385993126204568,0.256780290426137,0.533548957685976
"WUE_T","SPEI_3","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.388095498679719,0.253364535459337,0.542422311633067
"WUE_ET","SPEI_6","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.380293868859146,0.252267140772699,0.527461084374648
"WUE_T","SPEI_6","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.392492912781671,0.258409184003617,0.545018404529424
"WUE_ET","SPEI_12","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.389873082077034,0.259987684325908,0.537514637089207
"WUE_T","SPEI_12","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.375741113832646,0.24380135344294,0.529122192244985
"WUE_ET","SPEI_24","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.382696865450896,0.254134090941281,0.530076091863564
"WUE_T","SPEI_24","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.35666032939196,0.228575181215651,0.509148002922475
"WUE_ET","SPEI_36","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.496431092737328,0.334610241493181,0.659003095612967
"WUE_T","SPEI_36","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.423589237296096,0.287718592795773,0.572088551848624
"WUE_ET","SPEI_48","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.546745147638114,0.383327553169752,0.700672984664618
"WUE_T","SPEI_48","Freshwater","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.496326630485224,0.335521630563124,0.657895175001616
"WUE_ET","SPEI_1","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.414665714995265,0.295684605153866,0.544509877991071
"WUE_T","SPEI_1","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.448202318187914,0.324965785784354,0.578146700359777
"WUE_ET","SPEI_3","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.413030630048313,0.29427134988664,0.542851309097661
"WUE_T","SPEI_3","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.415180689197265,0.289835525187992,0.552556340908402
"WUE_ET","SPEI_6","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.407196909479639,0.289366760567528,0.536766190144337
"WUE_T","SPEI_6","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.419674514644268,0.295537441768879,0.554883042509564
"WUE_ET","SPEI_12","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.416997787998408,0.297771245248813,0.546791066891016
"WUE_T","SPEI_12","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.402531284054826,0.279460125992818,0.539239871498587
"WUE_ET","SPEI_24","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.409657525534649,0.291403506989085,0.53937198442576
"WUE_T","SPEI_24","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.38292455822624,0.262686989518776,0.519425905041739
"WUE_ET","SPEI_36","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.524595085625356,0.375458877600434,0.669469759075281
"WUE_T","SPEI_36","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.451324486970611,0.327731280886535,0.581229543685594
"WUE_ET","SPEI_48","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.574507030079823,0.426658127898076,0.710132352792671
"WUE_T","SPEI_48","Saline","Gulf Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.524490869601652,0.376593955974316,0.668213128574044
"WUE_ET","SPEI_1","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.350532707203075,0.272182149928957,0.437868389848442
"WUE_T","SPEI_1","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.382269891121341,0.300145027451821,0.471719670179034
"WUE_ET","SPEI_3","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_3",0.3489997272697,0.270918917197159,0.436122842876176
"WUE_T","SPEI_3","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_3",0.351015797497223,0.264467951968237,0.448612026143159
"WUE_ET","SPEI_6","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_6",0.343541073488849,0.266121392168545,0.43027828841113
"WUE_T","SPEI_6","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_6",0.355236980620783,0.27043263120793,0.45022373887942
"WUE_ET","SPEI_12","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_12",0.352721444185558,0.274080322126151,0.44024247617595
"WUE_T","SPEI_12","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_12",0.339187487246959,0.254564549556038,0.435506246396753
"WUE_ET","SPEI_24","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_24",0.34584144005015,0.268043721923109,0.432865838402032
"WUE_T","SPEI_24","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_24",0.32100842904862,0.2387172145526,0.416159937844426
"WUE_ET","SPEI_36","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_36",0.456726475841757,0.3421436043919,0.576079481454042
"WUE_T","SPEI_36","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_36",0.38525343824367,0.3027457876817,0.474930843546563
"WUE_ET","SPEI_48","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_48",0.507068496690401,0.392484941601581,0.620914244463703
"WUE_T","SPEI_48","Upland","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_48",0.456622792490487,0.343622326571349,0.574271625750695
"WUE_ET","SPEI_1","Freshwater","AK Coast",-2.13759090586824,"7","US-A03","WUE_ET__SPEI_1",0.340882319469639,0.261561988933026,0.430242039716118
"WUE_T","SPEI_1","Freshwater","AK Coast",-2.13759090586824,"7","US-A03","WUE_T__SPEI_1",0.372246551302093,0.288867129081855,0.463990029287872
