"metric","water_class","SPEI_value","month_f","site_name","SPEI_timescale","model_group","decline_probability_2_5","decline_probability_2_5_lower","decline_probability_2_5_upper"
"WUE_ET","Saline",0.133458483779429,"7","US-A03","SPEI_48","WUE_ET",0.447001578111008,0.332310976168515,0.567624400817294
"WUE_T","Saline",0.133458483779429,"7","US-A03","SPEI_48","WUE_T",0.516416643270224,0.399568128940419,0.631497215697529
"WUE_ET","Upland",0.156428749979993,"7","US-A03","SPEI_48","WUE_ET",0.374907120095977,0.267462375642926,0.49627305333959
"WUE_T","Upland",0.156428749979993,"7","US-A03","SPEI_48","WUE_T",0.442485056961244,0.327848655387929,0.563595251643144
"WUE_ET","Freshwater",0.156428749979993,"7","US-A03","SPEI_48","WUE_ET",0.387007715115041,0.274814059185852,0.512626796878125
"WUE_T","Freshwater",0.156428749979993,"7","US-A03","SPEI_48","WUE_T",0.455178541050713,0.336604086198806,0.579062911973875
"WUE_ET","Saline",0.156428749979993,"7","US-A03","SPEI_48","WUE_ET",0.446591908295749,0.33196896460151,0.56718918982498
"WUE_T","Saline",0.156428749979993,"7","US-A03","SPEI_48","WUE_T",0.516416309957614,0.39956784590017,0.631496869050609
"WUE_ET","Upland",0.179399016180557,"7","US-A03","SPEI_48","WUE_ET",0.374583483004438,0.267213813968412,0.495899718510198
"WUE_T","Upland",0.179399016180557,"7","US-A03","SPEI_48","WUE_T",0.442484740898581,0.327848412026813,0.563594893028315
"WUE_ET","Freshwater",0.179399016180557,"7","US-A03","SPEI_48","WUE_ET",0.386680093959395,0.274565822914015,0.512247904040881
"WUE_T","Freshwater",0.179399016180557,"7","US-A03","SPEI_48","WUE_T",0.455178223323755,0.336603857365782,0.57906253717639
"WUE_ET","Saline",0.179399016180557,"7","US-A03","SPEI_48","WUE_ET",0.446250566554674,0.331688710635689,0.566821305858302
"WUE_T","Saline",0.179399016180557,"7","US-A03","SPEI_48","WUE_T",0.516415990002019,0.399567569517727,0.631496540838953
"WUE_ET","Upland",0.20236928238112,"7","US-A03","SPEI_48","WUE_ET",0.374325213242948,0.267019751734861,0.495596268377029
"WUE_T","Upland",0.20236928238112,"7","US-A03","SPEI_48","WUE_T",0.442484437967991,0.327848174525138,0.563594554059265
"WUE_ET","Freshwater",0.20236928238112,"7","US-A03","SPEI_48","WUE_ET",0.386418636968281,0.27437381825147,0.511937835444964
"WUE_T","Freshwater",0.20236928238112,"7","US-A03","SPEI_48","WUE_T",0.455177918798009,0.336603635038487,0.579062181228192
"WUE_ET","Saline",0.20236928238112,"7","US-A03","SPEI_48","WUE_ET",0.445978119585395,0.331470986384987,0.56652103347323
"WUE_T","Saline",0.20236928238112,"7","US-A03","SPEI_48","WUE_T",0.516415683340186,0.399567299681521,0.631496231052911
"WUE_ET","Upland",0.225339548581684,"7","US-A03","SPEI_48","WUE_ET",0.374132733624894,0.266880755258695,0.495362899499204
"WUE_T","Upland",0.225339548581684,"7","US-A03","SPEI_48","WUE_T",0.442484148097692,0.327847942767066,0.563594234722164
"WUE_ET","Freshwater",0.225339548581684,"7","US-A03","SPEI_48","WUE_ET",0.386223777481759,0.274238634656355,0.511696783425323
"WUE_T","Freshwater",0.225339548581684,"7","US-A03","SPEI_48","WUE_T",0.455177627401318,0.336603419098258,0.579061844116977
"WUE_ET","Saline",0.225339548581684,"7","US-A03","SPEI_48","WUE_ET",0.445775046177309,0.33131645913912,0.56628859802961
"WUE_T","Saline",0.225339548581684,"7","US-A03","SPEI_48","WUE_T",0.516415389899459,0.399567036263983,0.631495939680822
"WUE_ET","Upland",0.248309814782248,"7","US-A03","SPEI_48","WUE_ET",0.374006376759815,0.266797282384623,0.495199752547757
"WUE_T","Upland",0.248309814782248,"7","US-A03","SPEI_48","WUE_T",0.442483871206459,0.327847716621736,0.563593935001118
"WUE_ET","Freshwater",0.248309814782248,"7","US-A03","SPEI_48","WUE_ET",0.386095856201248,0.274160750455997,0.511524883544572
"WUE_T","Freshwater",0.248309814782248,"7","US-A03","SPEI_48","WUE_T",0.45517734905203,0.336603209410418,0.579061525829259
"WUE_ET","Saline",0.248309814782248,"7","US-A03","SPEI_48","WUE_ET",0.445641721814437,0.331225663822405,0.566124166035074
"WUE_T","Saline",0.248309814782248,"7","US-A03","SPEI_48","WUE_T",0.516415109597617,0.399566779121095,0.631495666709161
"WUE_ET","Upland",0.271280080982812,"7","US-A03","SPEI_48","WUE_ET",0.37394636716614,0.266769655153006,0.495106909362438
"WUE_T","Upland",0.271280080982812,"7","US-A03","SPEI_48","WUE_T",0.44248360720299,0.327847495942548,0.563593654877706
"WUE_ET","Freshwater",0.271280080982812,"7","US-A03","SPEI_48","WUE_ET",0.386035103048382,0.274140504974165,0.511422211699576
"WUE_T","Freshwater",0.271280080982812,"7","US-A03","SPEI_48","WUE_T",0.455177083658363,0.336603005823384,0.57906122635009
"WUE_ET","Saline",0.271280080982812,"7","US-A03","SPEI_48","WUE_ET",0.445578399595509,0.331198971086194,0.566027842946244
"WUE_T","Saline",0.271280080982812,"7","US-A03","SPEI_48","WUE_T",0.516414842342241,0.399566528091641,0.631495412122071
"WUE_ET","Upland",0.294250347183375,"7","US-A03","SPEI_48","WUE_ET",0.373952864385518,0.26679810624235,0.495084425910127
"WUE_T","Upland",0.294250347183375,"7","US-A03","SPEI_48","WUE_T",0.442483355990128,0.327847280573739,0.563593394332058
"WUE_ET","Freshwater",0.294250347183375,"7","US-A03","SPEI_48","WUE_ET",0.38604168079085,0.274178146305262,0.511388816375444
"WUE_T","Freshwater",0.294250347183375,"7","US-A03","SPEI_48","WUE_T",0.455176831122649,0.336602808175656,0.579060945663776
"WUE_ET","Saline",0.294250347183375,"7","US-A03","SPEI_48","WUE_ET",0.445585255584011,0.331236641025394,0.565999704043443
"WUE_T","Saline",0.294250347183375,"7","US-A03","SPEI_48","WUE_T",0.516414588034982,0.399566283004418,0.631495175902335
"WUE_ET","Upland",0.317220613383939,"7","US-A03","SPEI_48","WUE_ET",0.374025950346297,0.266882760526232,0.495132329011271
"WUE_T","Upland",0.317220613383939,"7","US-A03","SPEI_48","WUE_T",0.442483117464922,0.327847070350654,0.563593153342677
"WUE_ET","Freshwater",0.317220613383939,"7","US-A03","SPEI_48","WUE_ET",0.386115672236186,0.274273812441126,0.511424715500475
"WUE_T","Freshwater",0.317220613383939,"7","US-A03","SPEI_48","WUE_T",0.455176591341397,0.336602616295975,0.579060683753829
"WUE_ET","Saline",0.317220613383939,"7","US-A03","SPEI_48","WUE_ET",0.445662375391176,0.331338801734291,0.566039791672193
"WUE_T","Saline",0.317220613383939,"7","US-A03","SPEI_48","WUE_T",0.516414346571629,0.399566043678568,0.631494958031171
"WUE_ET","Upland",0.340190879584502,"7","US-A03","SPEI_48","WUE_ET",0.374165607503645,0.267023606265092,0.495250606496352
"WUE_T","Upland",0.340190879584502,"7","US-A03","SPEI_48","WUE_T",0.44248289151799,0.327846865099343,0.563592931885612
"WUE_ET","Freshwater",0.340190879584502,"7","US-A03","SPEI_48","WUE_ET",0.386257058096045,0.27442750172452,0.511529886900493
"WUE_T","Freshwater",0.340190879584502,"7","US-A03","SPEI_48","WUE_T",0.455176364204649,0.33660243000271,0.579060440602369
"WUE_ET","Saline",0.340190879584502,"7","US-A03","SPEI_48","WUE_ET",0.445809731078789,0.331505415906157,0.566148106357201
"WUE_T","Saline",0.340190879584502,"7","US-A03","SPEI_48","WUE_T",0.516414117841457,0.399565809923181,0.63149475848741
"WUE_ET","Upland",0.363161145785066,"7","US-A03","SPEI_48","WUE_ET",0.374371731362914,0.267220508512655,0.495439216710558
"WUE_T","Upland",0.363161145785066,"7","US-A03","SPEI_48","WUE_T",0.442482678034862,0.327846664639555,0.5635927299338
"WUE_ET","Freshwater",0.363161145785066,"7","US-A03","SPEI_48","WUE_ET",0.38646572966931,0.274639086603187,0.511704277655753
"WUE_T","Freshwater",0.363161145785066,"7","US-A03","SPEI_48","WUE_T",0.455176149597333,0.336602249106976,0.579060216189378
"WUE_ET","Saline",0.363161145785066,"7","US-A03","SPEI_48","WUE_ET",0.446027194404536,0.331736296412954,0.566324615725642
"WUE_T","Saline",0.363161145785066,"7","US-A03","SPEI_48","WUE_T",0.516413901728591,0.399565581540603,0.631494577246822
"WUE_ET","Upland",0.38613141198563,"7","US-A03","SPEI_48","WUE_ET",0.374644130974506,0.267473209546938,0.495698088784862
"WUE_T","Upland",0.38613141198563,"7","US-A03","SPEI_48","WUE_T",0.442482476896693,0.327846468786769,0.563592547456221
"WUE_ET","Freshwater",0.38613141198563,"7","US-A03","SPEI_48","WUE_ET",0.386741489356828,0.274908313996986,0.511947804471986
"WUE_T","Freshwater",0.38613141198563,"7","US-A03","SPEI_48","WUE_T",0.45517594739998,0.336602073414673,0.579060010491889
"WUE_ET","Saline",0.38613141198563,"7","US-A03","SPEI_48","WUE_ET",0.446314537433502,0.332031106940327,0.566569254732302
"WUE_T","Saline",0.38613141198563,"7","US-A03","SPEI_48","WUE_T",0.516413698112727,0.399565358328684,0.631494414281286
"WUE_ET","Upland",0.409101678186193,"7","US-A03","SPEI_48","WUE_ET",0.374982535617476,0.267781337863777,0.496027125065814
"WUE_T","Upland",0.409101678186193,"7","US-A03","SPEI_48","WUE_T",0.442482287980982,0.327846277354507,0.563592384416745
"WUE_ET","Freshwater",0.409101678186193,"7","US-A03","SPEI_48","WUE_ET",0.387084057449888,0.27523481442843,0.512260356151873
"WUE_T","Freshwater",0.409101678186193,"7","US-A03","SPEI_48","WUE_T",0.455175757489444,0.336601902728862,0.579059823482803
"WUE_ET","Saline",0.409101678186193,"7","US-A03","SPEI_48","WUE_ET",0.446671439733647,0.332389372576962,0.566881927808244
"WUE_T","Saline",0.409101678186193,"7","US-A03","SPEI_48","WUE_T",0.51641350686986,0.399565140083346,0.631494269557652
"WUE_ET","Upland",0.432071944386757,"7","US-A03","SPEI_48","WUE_ET",0.375386610468624,0.268144429003497,0.496426207531579
"WUE_T","Upland",0.432071944386757,"7","US-A03","SPEI_48","WUE_T",0.442482111162619,0.327846090157179,0.56359224077305
"WUE_ET","Freshwater",0.432071944386757,"7","US-A03","SPEI_48","WUE_ET",0.387493088021515,0.275618123275157,0.512641799954048
"WUE_T","Freshwater",0.432071944386757,"7","US-A03","SPEI_48","WUE_T",0.455175579739956,0.336601736852762,0.579059655129694
"WUE_ET","Saline",0.432071944386757,"7","US-A03","SPEI_48","WUE_ET",0.447097505091657,0.332810504153656,0.567262514602885
"WUE_T","Saline",0.432071944386757,"7","US-A03","SPEI_48","WUE_T",0.516413327873341,0.399564926601703,0.631494143036686
"WUE_ET","Upland",0.455042210587321,"7","US-A03","SPEI_48","WUE_ET",0.375855953149161,0.268561924353385,0.496895191428289
"WUE_T","Upland",0.455042210587321,"7","US-A03","SPEI_48","WUE_T",0.442481946314057,0.327845907011512,0.56359211647537
"WUE_ET","Freshwater",0.455042210587321,"7","US-A03","SPEI_48","WUE_ET",0.387968165465744,0.276057679354577,0.513091975512821
"WUE_T","Freshwater",0.455042210587321,"7","US-A03","SPEI_48","WUE_T",0.4551754140233,0.33660157559115,0.579059505393622
"WUE_ET","Saline",0.455042210587321,"7","US-A03","SPEI_48","WUE_ET",0.447592258098058,0.333293797152385,0.567710863790468
"WUE_T","Saline",0.455042210587321,"7","US-A03","SPEI_48","WUE_T",0.516413160994058,0.399564717683658,0.631494034671856
"WUE_ET","Upland",0.478012476787884,"7","US-A03","SPEI_48","WUE_ET",0.376390110685908,0.2690331949241,0.497433910571076
"WUE_T","Upland",0.478012476787884,"7","US-A03","SPEI_48","WUE_T",0.442481793306056,0.327845727739015,0.563592011465219
"WUE_ET","Freshwater",0.478012476787884,"7","US-A03","SPEI_48","WUE_ET",0.388508821706895,0.276552849172531,0.513610700101147
"WUE_T","Freshwater",0.478012476787884,"7","US-A03","SPEI_48","WUE_T",0.455175260209554,0.336601418752982,0.579059374227733
"WUE_ET","Saline",0.478012476787884,"7","US-A03","SPEI_48","WUE_ET",0.448155162291084,0.33383845949998,0.568226797698742
"WUE_T","Saline",0.478012476787884,"7","US-A03","SPEI_48","WUE_T",0.516413006101181,0.399564513134614,0.631493944408094
"WUE_ET","Upland",0.500982742988448,"7","US-A03","SPEI_48","WUE_ET",0.376988586680213,0.269557553818025,0.498042176166684
"WUE_T","Upland",0.500982742988448,"7","US-A03","SPEI_48","WUE_T",0.442481652008044,0.327845552167668,0.563591925674237
"WUE_ET","Freshwater",0.500982742988448,"7","US-A03","SPEI_48","WUE_ET",0.389114543498724,0.277102939534466,0.514197767589905
"WUE_T","Freshwater",0.500982742988448,"7","US-A03","SPEI_48","WUE_T",0.455175118167462,0.33660126615315,0.579059261576066
"WUE_ET","Saline",0.500982742988448,"7","US-A03","SPEI_48","WUE_ET",0.448785627990778,0.334443626316018,0.568810110878872
"WUE_T","Saline",0.500982742988448,"7","US-A03","SPEI_48","WUE_T",0.516412863062535,0.399564312767332,0.631493872180686
"WUE_ET","Upland",0.523953009189012,"7","US-A03","SPEI_48","WUE_ET",0.37765083840994,0.270134257000948,0.498719769064093
"WUE_T","Upland",0.523953009189012,"7","US-A03","SPEI_48","WUE_T",0.442481522288181,0.327845380133008,0.563591859023096
"WUE_ET","Freshwater",0.523953009189012,"7","US-A03","SPEI_48","WUE_ET",0.389784769537745,0.27770719811394,0.514852941022742
"WUE_T","Freshwater",0.523953009189012,"7","US-A03","SPEI_48","WUE_T",0.455174987764487,0.336601117613554,0.579059167372497
"WUE_ET","Saline",0.523953009189012,"7","US-A03","SPEI_48","WUE_ET",0.449483009547898,0.335108361196122,0.569460562526881
"WUE_T","Saline",0.523953009189012,"7","US-A03","SPEI_48","WUE_T",0.516412731744656,0.399564116403139,0.631493817914209
"WUE_ET","Upland",0.546923275389575,"7","US-A03","SPEI_48","WUE_ET",0.378376264023161,0.27076249274736,0.499466425286056
"WUE_T","Upland",0.546923275389575,"7","US-A03","SPEI_48","WUE_T",0.442481404013185,0.327845211478779,0.563591811420435
"WUE_ET","Freshwater",0.546923275389575,"7","US-A03","SPEI_48","WUE_ET",0.390518877555492,0.278364802345386,0.515575938674095
"WUE_T","Freshwater",0.546923275389575,"7","US-A03","SPEI_48","WUE_T",0.455174868866646,0.33660097296368,0.579059091539776
"WUE_ET","Saline",0.546923275389575,"7","US-A03","SPEI_48","WUE_ET",0.450246592200555,0.335831644522114,0.570177862577572
"WUE_T","Saline",0.546923275389575,"7","US-A03","SPEI_48","WUE_T",0.516412612012625,0.399563923872659,0.631493781521504
"WUE_ET","Upland",0.569893541590139,"7","US-A03","SPEI_48","WUE_ET",0.379164174119367,0.271441353447555,0.50028181068194
"WUE_T","Upland",0.569893541590139,"7","US-A03","SPEI_48","WUE_T",0.442481297047809,0.327845046057062,0.563591782761667
"WUE_ET","Freshwater",0.569893541590139,"7","US-A03","SPEI_48","WUE_ET",0.391316155623977,0.279074830120644,0.516366409562487
"WUE_T","Freshwater",0.569893541590139,"7","US-A03","SPEI_48","WUE_T",0.455174761337982,0.336600832040544,0.57905903398855
"WUE_ET","Saline",0.569893541590139,"7","US-A03","SPEI_48","WUE_ET",0.451075562575375,0.336612341589772,0.570961647549784
"WUE_T","Saline",0.569893541590139,"7","US-A03","SPEI_48","WUE_T",0.51641250372953,0.399563735015971,0.631493762902532
"WUE_ET","Upland",0.592863807790703,"7","US-A03","SPEI_48","WUE_ET",0.38001379801852,0.272169848911041,0.501165516769306
"WUE_T","Upland",0.592863807790703,"7","US-A03","SPEI_48","WUE_T",0.442481201254988,0.327844883729839,0.563591772927526
"WUE_ET","Freshwater",0.592863807790703,"7","US-A03","SPEI_48","WUE_ET",0.392175808577509,0.279836273187545,0.517223929541934
"WUE_T","Freshwater",0.592863807790703,"7","US-A03","SPEI_48","WUE_T",0.455174665040707,0.336600694690327,0.579058994615861
"WUE_ET","Saline",0.592863807790703,"7","US-A03","SPEI_48","WUE_ET",0.451969015783957,0.337449218548897,0.571811476297683
"WUE_T","Saline",0.592863807790703,"7","US-A03","SPEI_48","WUE_T",0.516412406756619,0.399563549684329,0.631493761942982
"WUE_ET","Upland",0.615834073991266,"7","US-A03","SPEI_48","WUE_ET",0.380924292976097,0.272946923345498,0.502117058287767
"WUE_T","Upland",0.615834073991266,"7","US-A03","SPEI_48","WUE_T",0.442481116495987,0.327844724370462,0.563591781782733
"WUE_ET","Freshwater",0.615834073991266,"7","US-A03","SPEI_48","WUE_ET",0.393096967419302,0.280648054336373,0.518147999051633
"WUE_T","Freshwater",0.615834073991266,"7","US-A03","SPEI_48","WUE_T",0.455174579835357,0.336600560769943,0.579058973303745
"WUE_ET","Saline",0.615834073991266,"7","US-A03","SPEI_48","WUE_ET",0.452925965642467,0.338340962567469,0.572726827410902
"WUE_T","Saline",0.615834073991266,"7","US-A03","SPEI_48","WUE_T",0.516412320953453,0.399563367741773,0.631493778512995
"WUE_ET","Upland",0.63880434019183,"7","US-A03","SPEI_48","WUE_ET",0.3818947519243,0.273771470569422,0.503135869990896
"WUE_T","Upland",0.63880434019183,"7","US-A03","SPEI_48","WUE_T",0.442481042630498,0.327844567864842,0.563591809174842
"WUE_ET","Freshwater",0.63880434019183,"7","US-A03","SPEI_48","WUE_ET",0.39407869723878,0.281509042781674,0.519138040121257
"WUE_T","Freshwater",0.63880434019183,"7","US-A03","SPEI_48","WUE_T",0.455174505580884,0.3366004301483,0.579058969918026
"WUE_ET","Saline",0.63880434019183,"7","US-A03","SPEI_48","WUE_ET",0.453945353353313,0.339286199951448,0.573707095956035
"WUE_T","Saline",0.63880434019183,"7","US-A03","SPEI_48","WUE_T",0.516412246177993,0.399563189066423,0.631493812466073
"WUE_ET","Upland",0.661774606392393,"7","US-A03","SPEI_48","WUE_ET",0.382924217433189,0.274642356125963,0.504221308097415
"WUE_T","Upland",0.661774606392393,"7","US-A03","SPEI_48","WUE_T",0.442480979516845,0.327844414112716,0.563591854933257
"WUE_ET","Freshwater",0.661774606392393,"7","US-A03","SPEI_48","WUE_ET",0.395120011421129,0.282418076680686,0.520193397891949
"WUE_T","Freshwater",0.661774606392393,"7","US-A03","SPEI_48","WUE_T",0.455174442134868,0.336600302707686,0.579058984307228
"WUE_ET","Saline",0.661774606392393,"7","US-A03","SPEI_48","WUE_ET",0.455026062720672,0.340283522114853,0.574751594718763
"WUE_T","Saline",0.661774606392393,"7","US-A03","SPEI_48","WUE_T",0.516412182286824,0.399563013551889,0.631493863638126
"WUE_ET","Upland",0.684744872592957,"7","US-A03","SPEI_48","WUE_ET",0.384011686698233,0.275558428436833,0.505372646703827
"WUE_T","Upland",0.684744872592957,"7","US-A03","SPEI_48","WUE_T",0.442480927011991,0.327844263028275,0.563591918868529
"WUE_ET","Freshwater",0.684744872592957,"7","US-A03","SPEI_48","WUE_ET",0.396219876777063,0.283373974396696,0.521313337240403
"WUE_T","Freshwater",0.684744872592957,"7","US-A03","SPEI_48","WUE_T",0.455174389353517,0.336600178344443,0.579059016301833
"WUE_ET","Saline",0.684744872592957,"7","US-A03","SPEI_48","WUE_ET",0.456166925927526,0.341331498954956,0.575859550764599
"WUE_T","Saline",0.684744872592957,"7","US-A03","SPEI_48","WUE_T",0.516412129135143,0.399562841107935,0.631493931846813
"WUE_ET","Upland",0.707715138793521,"7","US-A03","SPEI_48","WUE_ET",0.385156113113609,0.276518525346025,0.506589072926444
"WUE_T","Upland",0.707715138793521,"7","US-A03","SPEI_48","WUE_T",0.442480884971388,0.327844114540278,0.563592000771935
"WUE_ET","Freshwater",0.707715138793521,"7","US-A03","SPEI_48","WUE_ET",0.397377215220093,0.284375541054251,0.52249703816329
"WUE_T","Freshwater",0.707715138793521,"7","US-A03","SPEI_48","WUE_T",0.455174347091522,0.336600056969142,0.579059065713813
"WUE_ET","Saline",0.707715138793521,"7","US-A03","SPEI_48","WUE_ET",0.457366725734213,0.342428686941969,0.577030100879503
"WUE_T","Saline",0.707715138793521,"7","US-A03","SPEI_48","WUE_T",0.516412086576626,0.399562671660595,0.631494016891168
"WUE_ET","Upland",0.730685404994085,"7","US-A03","SPEI_48","WUE_ET",0.386356402284443,0.277521473567085,0.507869679329002
"WUE_T","Upland",0.730685404994085,"7","US-A03","SPEI_48","WUE_T",0.442480853248664,0.327843968591635,0.563592100415324
"WUE_ET","Freshwater",0.730685404994085,"7","US-A03","SPEI_48","WUE_ET",0.398590899822826,0.285421567820761,0.523743588527187
"WUE_T","Freshwater",0.730685404994085,"7","US-A03","SPEI_48","WUE_T",0.455174315201742,0.336599938506182,0.579059132336437
"WUE_ET","Saline",0.730685404994085,"7","US-A03","SPEI_48","WUE_ET",0.458624191863379,0.343573629099397,0.578262284534097
"WUE_T","Saline",0.730685404994085,"7","US-A03","SPEI_48","WUE_T",0.516412054463096,0.399562505151668,0.631494118551487
"WUE_ET","Upland",0.753655671194648,"7","US-A03","SPEI_48","WUE_ET",0.387611425382023,0.278566107555916,0.509213468850147
"WUE_T","Upland",0.753655671194648,"7","US-A03","SPEI_48","WUE_T",0.44248083169591,0.327843825140123,0.563592217550884
"WUE_ET","Freshwater",0.753655671194648,"7","US-A03","SPEI_48","WUE_ET",0.399859768412236,0.286510851232269,0.525051988954239
"WUE_T","Freshwater",0.753655671194648,"7","US-A03","SPEI_48","WUE_T",0.455174293535489,0.33659982289459,0.579059215943971
"WUE_ET","Saline",0.753655671194648,"7","US-A03","SPEI_48","WUE_ET",0.459938015567966,0.344764877031664,0.579555048883789
"WUE_T","Saline",0.753655671194648,"7","US-A03","SPEI_48","WUE_T",0.516412032644825,0.399562341539524,0.631494236589094
"WUE_ET","Upland",0.776625937395212,"7","US-A03","SPEI_48","WUE_ET",0.388920010965715,0.279651262054579,0.510619347318959
"WUE_T","Upland",0.776625937395212,"7","US-A03","SPEI_48","WUE_T",0.442480820163013,0.32784368415669,0.563592351911701
"WUE_ET","Freshwater",0.776625937395212,"7","US-A03","SPEI_48","WUE_ET",0.401182615390334,0.287642185482666,0.526421145635202
"WUE_T","Freshwater",0.776625937395212,"7","US-A03","SPEI_48","WUE_T",0.455174281941857,0.336599710086366,0.579059316292154
"WUE_ET","Saline",0.776625937395212,"7","US-A03","SPEI_48","WUE_ET",0.461306841632635,0.346000983034725,0.580907241973186
"WUE_T","Saline",0.776625937395212,"7","US-A03","SPEI_48","WUE_T",0.516412020969848,0.399562180797152,0.631494370746969
"WUE_ET","Upland",0.799596203595776,"7","US-A03","SPEI_48","WUE_ET",0.390280947558761,0.280775776251558,0.512086124270962
"WUE_T","Upland",0.799596203595776,"7","US-A03","SPEI_48","WUE_T",0.44248081849744,0.327843545624573,0.563592503212328
"WUE_ET","Freshwater",0.799596203595776,"7","US-A03","SPEI_48","WUE_ET",0.402558194432134,0.288814366711619,0.527849871211344
"WUE_T","Freshwater",0.799596203595776,"7","US-A03","SPEI_48","WUE_T",0.455174280267514,0.336599600045672,0.57905943311868
"WUE_ET","Saline",0.799596203595776,"7","US-A03","SPEI_48","WUE_ET",0.462729271660657,0.347280505354847,0.582317614006984
"WUE_T","Saline",0.799596203595776,"7","US-A03","SPEI_48","WUE_T",0.516412019283757,0.39956202291114,0.631494520750344
"WUE_ET","Upland",0.822566469796339,"7","US-A03","SPEI_48","WUE_ET",0.391692984907147,0.281938495274257,0.51361251441717
"WUE_T","Upland",0.822566469796339,"7","US-A03","SPEI_48","WUE_T",0.442480826543955,0.327843409537974,0.563592671149684
"WUE_ET","Freshwater",0.822566469796339,"7","US-A03","SPEI_48","WUE_ET",0.403985219852585,0.29002619460055,0.529336886285768
"WUE_T","Freshwater",0.822566469796339,"7","US-A03","SPEI_48","WUE_T",0.455174288356403,0.336599492747571,0.579059566143995
"WUE_ET","Saline",0.822566469796339,"7","US-A03","SPEI_48","WUE_ET",0.464203865982769,0.348602010387889,0.583784819336676
"WUE_T","Saline",0.822566469796339,"7","US-A03","SPEI_48","WUE_T",0.516412027429401,0.399561867880163,0.631494686307617
"WUE_ET","Upland",0.845536735996903,"7","US-A03","SPEI_48","WUE_ET",0.393154835102387,0.283138269882746,0.515197141133188
"WUE_T","Upland",0.845536735996903,"7","US-A03","SPEI_48","WUE_T",0.44248084414413,0.327843275899947,0.563592855404442
"WUE_ET","Freshwater",0.845536735996903,"7","US-A03","SPEI_48","WUE_ET",0.405462367836457,0.291276472197929,0.5308808228818
"WUE_T","Freshwater",0.845536735996903,"7","US-A03","SPEI_48","WUE_T",0.455174306049263,0.336599388176009,0.579059715072538
"WUE_ET","Saline",0.845536735996903,"7","US-A03","SPEI_48","WUE_ET",0.465729145424956,0.349964072849848,0.585307420437828
"WUE_T","Saline",0.845536735996903,"7","US-A03","SPEI_48","WUE_T",0.5164120452464,0.399561715712572,0.631494867111781
"WUE_ET","Upland",0.868507002197467,"7","US-A03","SPEI_48","WUE_ET",0.394665172676803,0.284373953742705,0.516838540823032
"WUE_T","Upland",0.868507002197467,"7","US-A03","SPEI_48","WUE_T",0.442480871135849,0.327843144719971,0.563593055642749
"WUE_ET","Freshwater",0.868507002197467,"7","US-A03","SPEI_48","WUE_ET",0.406988276630513,0.292564003299959,0.532480228754902
"WUE_T","Freshwater",0.868507002197467,"7","US-A03","SPEI_48","WUE_T",0.455174333183124,0.336599286321483,0.57905987959431
"WUE_ET","Saline",0.868507002197467,"7","US-A03","SPEI_48","WUE_ET",0.467303592005076,0.351365273167306,0.586883892819213
"WUE_T","Saline",0.868507002197467,"7","US-A03","SPEI_48","WUE_T",0.516412072570641,0.399561566423624,0.631495062842173
"WUE_ET","Upland",0.89147726839803,"7","US-A03","SPEI_48","WUE_ET",0.396222647370505,0.285644417508781,0.518535173176722
"WUE_T","Upland",0.89147726839803,"7","US-A03","SPEI_48","WUE_T",0.442480907354378,0.3278430160156,0.56359327151652
"WUE_ET","Freshwater",0.89147726839803,"7","US-A03","SPEI_48","WUE_ET",0.408561559535937,0.293887607003803,0.534133577488835
"WUE_T","Freshwater",0.89147726839803,"7","US-A03","SPEI_48","WUE_T",0.455174369592384,0.33659918718265,0.579060059385232
"WUE_ET","Saline",0.89147726839803,"7","US-A03","SPEI_48","WUE_ET",0.468925662824001,0.352804213560304,0.588512635787163
"WUE_T","Saline",0.89147726839803,"7","US-A03","SPEI_48","WUE_T",0.51641210923536,0.399561420037414,0.631495273164614
"WUE_ET","Upland",0.914447534598594,"7","US-A03","SPEI_48","WUE_ET",0.397825885920112,0.286948546273213,0.52028542895549
"WUE_T","Upland",0.914447534598594,"7","US-A03","SPEI_48","WUE_T",0.442480952631898,0.327842889809896,0.563593502665369
"WUE_ET","Freshwater",0.914447534598594,"7","US-A03","SPEI_48","WUE_ET",0.410180806801894,0.295246115351092,0.535839276110132
"WUE_T","Freshwater",0.914447534598594,"7","US-A03","SPEI_48","WUE_T",0.455174415108341,0.336599090763857,0.579060254108916
"WUE_ET","Saline",0.914447534598594,"7","US-A03","SPEI_48","WUE_ET",0.47059379246473,0.354279515527798,0.590191980686033
"WUE_T","Saline",0.914447534598594,"7","US-A03","SPEI_48","WUE_T",0.516412155070671,0.399561276583951,0.631495497733372
"WUE_ET","Upland",0.937417800799158,"7","US-A03","SPEI_48","WUE_ET",0.39947349496275,0.288285238623387,0.522087638106245
"WUE_T","Upland",0.937417800799158,"7","US-A03","SPEI_48","WUE_T",0.442481006797547,0.32784276613012,0.563593748718157
"WUE_ET","Freshwater",0.937417800799158,"7","US-A03","SPEI_48","WUE_ET",0.411844588643166,0.296638372586475,0.537595673052564
"WUE_T","Freshwater",0.937417800799158,"7","US-A03","SPEI_48","WUE_T",0.455174469559233,0.336598997073876,0.579060463418132
"WUE_ET","Saline",0.937417800799158,"7","US-A03","SPEI_48","WUE_ET",0.472306396535276,0.355789819008889,0.591920199560185
"WUE_T","Saline",0.937417800799158,"7","US-A03","SPEI_48","WUE_T",0.516412209903605,0.39956113609769,0.631495736192658
