SITENAME,Date,Salinity,TN,TP
SRS6,2/28/2007,27.1,42.428,1.8
SRS6,3/3/2007,28.2,33.893,2.44
SRS6,3/6/2007,26.8,25.722,1.55
SRS6,3/9/2007,28.1,26.102,1.62
SRS6,3/12/2007,28.9,22.638,1.59
SRS6,3/15/2007,28,20.795,1.4
SRS6,3/18/2007,30.5,20.222,1.76
SRS6,3/21/2007,29.7,25.941,1.82
SRS6,3/24/2007,28.9,22.294,1.63
SRS6,3/26/2007,26.7,28.502,1.52
SRS6,3/30/2007,28.5,16.571,1.41
SRS6,4/2/2007,29.2,19.984,1.35
SRS6,4/5/2007,31.2,12.244,1.05
SRS6,4/8/2007,32.6,14.999,1.69
SRS6,4/11/2007,30.7,19.474,1.7
SRS6,4/14/2007,22.1,19.204,1.25
SRS6,4/17/2007,23.6,20.286,-9999
SRS6,4/20/2007,25.8,14.568,2.3
SRS6,4/23/2007,25,13.833,1.72
SRS6,4/25/2007,21.5,17.526,1.35
SRS6,4/29/2007,27.1,38.156,1.37
SRS6,5/2/2007,29.2,40.297,1.46
SRS6,5/5/2007,31,29.836,1.15
SRS6,5/8/2007,30.4,26.394,1.07
SRS6,5/11/2007,31.8,27.198,1.23
SRS6,5/14/2007,33.6,23.659,1.01
SRS6,5/17/2007,31.9,26.488,0.98
SRS6,5/20/2007,31.7,22.422,0.75
SRS6,5/22/2007,28,48.732,2.81
SRS6,5/25/2007,24.7,81.508,2.78
SRS6,5/28/2007,27.8,82.574,-9999
SRS6,5/31/2007,24.9,60.77,3.4
SRS6,6/3/2007,28.3,84.507,-9999
SRS6,6/6/2007,28.6,42.226,2.65
SRS6,6/9/2007,23,61.048,-9999
SRS6,6/12/2007,24.8,35.047,1.58
SRS6,6/15/2007,26.2,36.106,1.8
SRS6,6/17/2007,28.3,23.132,1.72
SRS6,6/21/2007,25,47.353,1.57
SRS6,6/24/2007,25.4,43.049,1.78
SRS6,6/27/2007,21.3,34.281,1.48
SRS6,6/30/2007,21.6,44.56,1.94
SRS6,7/3/2007,26.4,43.478,1.87
SRS6,7/6/2007,26.9,35.969,1.76
SRS6,7/9/2007,22.8,30.198,1.23
SRS6,7/10/2007,18.4,31.376,1.34
SRS6,7/13/2007,21.5,52.939,1.81
SRS6,7/16/2007,24,35.792,0.98
SRS6,7/19/2007,24.5,74.858,2.53
SRS6,7/22/2007,22.1,69.835,2.53
SRS6,7/25/2007,21.8,52.868,1.71
SRS6,7/28/2007,20.4,55.385,1.58
SRS6,7/31/2007,24.8,44.789,1.5
SRS6,8/3/2007,26.5,39.865,1.25
SRS6,8/6/2007,22.7,22.794,0.34
SRS6,8/7/2007,9.2,37.805,1.3
SRS6,8/10/2007,23.2,49.863,2.13
SRS6,8/13/2007,24.2,56.514,3.07
SRS6,8/16/2007,27,49.891,2.41
SRS6,8/19/2007,21.5,51.556,2.33
SRS6,8/22/2007,17.2,59.345,2.18
SRS6,8/25/2007,23.5,58.706,1.87
SRS6,8/28/2007,24,53.432,1.94
SRS6,8/31/2007,26.5,42.786,1.34
SRS6,9/3/2007,26.8,33.754,1.91
SRS6,9/6/2007,25.4,36.78,1.32
SRS6,9/9/2007,23.9,31.9,0.91
SRS6,9/10/2007,24.9,45.25,0.88
SRS6,9/13/2007,23.9,36.593,2.22
SRS6,9/16/2007,2.5,39.196,2.83
SRS6,9/19/2007,20.3,36.892,2.13
SRS6,9/22/2007,23.9,35.266,3.15
SRS6,9/25/2007,22.9,34.84,2.24
SRS6,9/28/2007,25.5,42.57,2.14
SRS6,10/1/2007,23.3,53.287,1.54
SRS6,10/3/2007,21.9,41.099,1.53
SRS6,10/6/2007,23,73.65,3.91
SRS6,10/9/2007,20.8,84.61,4.78
SRS6,10/12/2007,23.1,67.554,3.46
SRS6,10/15/2007,20.2,75.425,3.66
SRS6,10/18/2007,21.5,58.85,2.56
SRS6,10/21/2007,22.9,51.293,2.12
SRS6,10/24/2007,20.1,59.521,2.13
SRS6,10/27/2007,21.5,52.839,2.83
SRS6,10/30/2007,20,45.817,2.01
SRS6,11/2/2007,18.8,45.954,2.13
SRS6,11/5/2007,23.3,41.66,2.32
SRS6,11/7/2007,25.4,47.53,2.96
SRS6,11/10/2007,25.2,48.098,2.86
SRS6,11/13/2007,24.1,59.402,3.1
SRS6,11/16/2007,23,43.876,1.57
SRS6,11/19/2007,20.5,43.039,1.37
SRS6,11/22/2007,21.4,36.588,1.5
SRS6,11/25/2007,25.9,32.977,1.44
SRS6,11/28/2007,26.5,27.84,1.37
SRS6,12/1/2007,23.5,26.616,1.14
SRS6,12/3/2007,21.6,28.496,1.16
SRS6,12/6/2007,24,50.715,1.83
SRS6,12/9/2007,22.8,55.524,1.98
SRS6,12/12/2007,22.7,56.965,1.79
SRS6,12/15/2007,24.6,53.992,1.85
SRS6,12/18/2007,26,44.331,1.49
SRS6,12/21/2007,25.3,44.325,1.56
SRS6,12/24/2007,28.5,44.056,1.62
SRS6,12/27/2007,29,37.066,1.44
SRS6,12/30/2007,29.2,33.327,1.3
SRS6,1/2/2008,26.1,32.547,1.24
SRS6,1/5/2008,23,37.6,1.48
SRS6,1/8/2008,28.1,46.829,1.67
SRS6,1/11/2008,30.5,43.11,1.52
SRS6,1/14/2008,31.3,32.197,1.53
SRS6,1/17/2008,27.7,31.372,1.01
SRS6,1/20/2008,29.2,26.117,1
SRS6,1/22/2008,26.6,28.793,1.3
SRS6,1/25/2008,29.9,37.305,1.99
SRS6,1/28/2008,30.8,33.232,1.61
SRS6,1/31/2008,30.8,32.163,1.58
SRS6,2/3/2008,30.9,32.284,1.57
SRS6,2/6/2008,30.6,28.671,1.54
SRS6,2/9/2008,32.5,25.398,1.26
SRS6,2/12/2008,31.2,58.943,0.99
SRS6,2/15/2008,31.2,44.787,1.19
SRS6,2/18/2008,29.5,42.989,1.05
SRS6,2/21/2008,29.5,55.833,1.64
SRS6,2/24/2008,31.2,61.659,-9999
SRS6,2/27/2008,32.2,44.387,1.27
SRS6,3/1/2008,30.3,43.358,1.29
SRS6,3/4/2008,30.3,45.305,1.56
SRS6,3/7/2008,32.6,40.896,1.52
SRS6,3/10/2008,33.7,39.384,0.92
SRS6,3/13/2008,33.4,33.956,1.11
SRS6,3/16/2008,33.1,32.606,1.2
SRS6,3/18/2008,33,28.992,1.3
SRS6,3/21/2008,32.4,51.78,2.24
SRS6,3/24/2008,33.6,55.397,2.36
SRS6,3/27/2008,32.4,46.781,1.9
SRS6,3/30/2008,32.6,46.461,1.84
SRS6,4/2/2008,31.8,44.244,1.71
SRS6,4/5/2008,33.6,35.881,1.69
SRS6,4/8/2008,32.4,34.887,1.53
SRS6,4/11/2008,29.5,35.035,1.68
SRS6,4/14/2008,28.8,31.382,1.35
SRS6,4/17/2008,29.1,30.831,1.13
SRS6,4/20/2008,30.4,25.55,1.2
SRS6,4/23/2008,32.5,25.39,1.46
SRS6,4/26/2008,32.9,20.055,1.68
SRS6,4/29/2008,32.3,31.962,1.36
SRS6,5/2/2008,33.4,28.015,1.84
SRS6,5/5/2008,33.7,26.64,1.4
SRS6,5/8/2008,34.1,31.189,1.69
SRS6,5/11/2008,34.5,18.739,1.46
SRS6,5/14/2008,34.2,30.659,1.53
SRS6,5/17/2008,34.5,23.77,1.38
SRS6,5/20/2008,35.3,30.783,1.19
SRS6,5/23/2008,35.6,25.798,1.57
SRS6,5/26/2008,35.3,26.345,1.12
SRS6,5/27/2008,34.2,26.935,0.97
SRS6,5/30/2008,34,24.686,1.49
SRS6,6/2/2008,35.1,23.096,1.23
SRS6,6/5/2008,34.1,23.763,1.12
SRS6,6/8/2008,33.8,24.688,1.13
SRS6,6/11/2008,32.5,22.727,1.23
SRS6,6/12/2008,29.4,23.806,0.79
SRS6,7/5/2008,26.1,67.898,3.85
SRS6,7/8/2008,25.5,60.302,2.98
SRS6,7/11/2008,22.6,55.117,2.62
SRS6,7/14/2008,25.4,49.043,2.53
SRS6,7/17/2008,25.2,37.959,2.63
SRS6,7/20/2008,23.4,42.653,2.79
SRS6,7/23/2008,27.2,32.583,2.65
SRS6,7/26/2008,23.4,35.702,2.37
SRS6,7/29/2008,25.1,23.308,1.9
SRS6,8/1/2008,26.3,17.512,1.7
SRS6,8/3/2008,29.1,16.416,1.8
SRS6,8/7/2008,23.3,68.765,3.27
SRS6,8/10/2008,23.1,65.113,3.19
SRS6,8/13/2008,22.6,64.557,2.89
SRS6,8/16/2008,21.8,99.4,3.63
SRS6,8/19/2008,19.3,99.859,2.95
SRS6,8/22/2008,26,45.512,3.62
SRS6,8/25/2008,15.6,96.245,3.64
SRS6,8/28/2008,17.1,-9999,3.22
SRS6,8/31/2008,17,91.793,2.47
SRS6,9/3/2008,19.2,61.623,2.87
SRS6,9/6/2008,24.4,64.465,3.59
SRS6,9/9/2008,16.3,50.113,2.21
SRS6,9/12/2008,16.8,38.327,2.19
SRS6,9/15/2008,19.2,57.758,2.11
SRS6,9/18/2008,20.5,42.398,2.23
SRS6,9/21/2008,16.6,21.898,2.17
SRS6,9/24/2008,16.9,20.193,2.7
SRS6,9/25/2008,11.4,20.362,3.45
SRS6,9/28/2008,20.6,40.641,2.64
SRS6,10/1/2008,22.3,31.421,2.14
SRS6,10/4/2008,16.8,37.852,2.77
SRS6,10/7/2008,14,35.556,3.97
SRS6,10/10/2008,17.1,35.837,2.58
SRS6,10/13/2008,18.4,26.704,1.48
SRS6,10/16/2008,12.4,25.367,1.61
SRS6,10/19/2008,18.9,14.946,0.74
SRS6,10/21/2008,16,17.201,1.26
SRS6,10/24/2008,13.6,31.293,1.49
SRS6,10/27/2008,19.6,24.526,0.75
SRS6,10/30/2008,13.6,41.597,0.47
SRS6,11/2/2008,12.8,27.078,0.87
SRS6,11/5/2008,17.8,18.139,0.5
SRS6,11/8/2008,16.7,20.603,0.94
SRS6,11/11/2008,18.7,17.828,0.7
SRS6,11/14/2008,21.1,17.883,0.83
SRS6,11/16/2008,21.7,12.158,1.5
SRS6,11/20/2008,12.4,21.586,0.87
SRS6,11/23/2008,14.9,25.101,1.45
SRS6,11/26/2008,18.1,21.958,1.34
SRS6,11/29/2008,21.2,15.119,0.93
SRS6,12/2/2008,21.3,21.008,0.88
SRS6,12/3/2008,16.2,22.338,0.91
SRS6,12/6/2008,14,24.56,1.29
SRS6,12/9/2008,17.1,27.691,1.46
SRS6,12/12/2008,22.5,27.506,1.43
SRS6,12/15/2008,21.7,27.357,1.3
SRS6,12/18/2008,22.8,20.904,1.33
SRS6,12/21/2008,19.8,20.406,1.49
SRS6,12/24/2008,16.1,26.292,1.1
SRS6,12/27/2008,15.9,34.052,-9999
SRS6,12/30/2008,19.1,25.508,1.19
SRS6,1/2/2009,21.8,25.818,1.02
SRS6,1/5/2009,21.1,21.194,0.81
SRS6,1/7/2009,21.2,25.773,0.45
SRS6,1/10/2009,19.7,130.525,1.43
SRS6,1/13/2009,23.1,127.713,2.14
SRS6,1/16/2009,20.7,122.751,1.27
SRS6,1/19/2009,17.1,104.646,1.17
SRS6,1/22/2009,22.3,63.409,1.25
SRS6,1/25/2009,19.6,56.315,0.98
SRS6,1/28/2009,21.9,67.462,0.79
SRS6,1/31/2009,24.3,81.59,0.9
SRS6,2/3/2009,23.4,57.709,0.91
SRS6,2/4/2009,24.1,59.883,-9999
SRS6,2/7/2009,22.7,51.052,1.27
SRS6,2/10/2009,24.5,54.04,1.77
SRS6,2/13/2009,28.5,40.058,1.24
SRS6,2/16/2009,28.7,47.081,2.64
SRS6,2/19/2009,26.1,40.007,2.61
SRS6,2/22/2009,26.4,37.919,1.58
SRS6,2/25/2009,27.2,35.738,1.29
SRS6,2/28/2009,28.3,40.019,1.83
SRS6,3/3/2009,31.3,35.332,1.54
SRS6,3/4/2009,27.6,68.355,-9999
SRS6,3/7/2009,28.1,56.832,1.72
SRS6,3/10/2009,30.3,39.375,1.9
SRS6,3/13/2009,31.5,39.835,2.57
SRS6,3/16/2009,33,39.537,3.31
SRS6,3/19/2009,32.3,39.158,3.26
SRS6,3/22/2009,30.4,36.663,2.79
SRS6,3/25/2009,30.8,34.348,2.86
SRS6,3/28/2009,32.9,39.284,3.11
SRS6,3/31/2009,33.7,37.457,1.4
SRS6,4/3/2009,34,44.389,1.24
SRS6,4/5/2009,34.3,45.331,3.28
SRS6,4/9/2009,33.7,51.501,6.53
SRS6,4/12/2009,34.6,66.954,4
SRS6,4/15/2009,34.8,70.306,5.03
SRS6,4/18/2009,33.1,47.309,3.86
SRS6,4/21/2009,33.6,46.243,0.5
SRS6,4/24/2009,34.6,50.917,0.13
SRS6,4/27/2009,33.6,84.323,2.91
SRS6,4/30/2009,34.2,89.581,3.03
SRS6,5/3/2009,34.6,80.439,1.27
SRS6,5/5/2009,36,84.298,1.04
SRS6,5/9/2009,36.4,16.763,0.47
SRS6,5/12/2009,35.8,16.372,0.68
SRS6,5/15/2009,35.6,23.689,0.87
SRS6,5/18/2009,35.1,17.379,0.5
SRS6,5/21/2009,35.6,12.566,0.46
SRS6,5/24/2009,34.8,10.937,0.58
SRS6,5/27/2009,35.3,18.886,0.71
SRS6,5/30/2009,36,13.41,0.66
SRS6,6/2/2009,32.7,13.776,0.55
SRS6,6/3/2009,28.5,16.716,0.58
SRS6,6/6/2009,28.5,61.603,1.41
SRS6,6/9/2009,27.6,43.798,1.86
SRS6,6/12/2009,29.7,45.997,1.57
SRS6,6/15/2009,26.4,41.791,1.17
SRS6,6/18/2009,21.6,47.087,1.12
SRS6,6/21/2009,22.2,54.861,1.03
SRS6,6/24/2009,25.3,51.282,1.54
SRS6,6/27/2009,26,45.04,1.39
SRS6,6/30/2009,21,44.401,1.03
SRS6,7/2/2009,16.8,42.465,1.08
SRS6,7/5/2009,13.1,29.098,0.45
SRS6,7/8/2009,19.6,123.753,2.49
SRS6,7/11/2009,20.3,83.942,3.07
SRS6,7/14/2009,18.7,94.936,3.96
SRS6,7/17/2009,19.8,110.762,2.75
SRS6,7/20/2009,21.5,79.075,2.28
SRS6,7/23/2009,16.4,68.822,2.46
SRS6,7/26/2009,21.1,88.527,1.87
SRS6,7/29/2009,15,55.739,1.61
SRS6,8/1/2009,14,113.526,1.54
SRS6,8/4/2009,18.4,97.478,2.39
SRS6,8/7/2009,21.6,61.342,0.94
SRS6,8/10/2009,23.2,69.397,1.19
SRS6,8/12/2009,22.5,36.112,-9999
SRS6,8/15/2009,17.8,38.401,1.29
SRS6,8/18/2009,17.4,37.388,1.32
SRS6,8/21/2009,20.6,29.787,0.97
SRS6,8/24/2009,26.3,23.682,0.84
SRS6,8/27/2009,19.1,28.16,1.06
SRS6,8/30/2009,22.1,31.373,0.8
SRS6,9/2/2009,19.3,28.477,0.63
SRS6,10/15/2009,17,56.34,0.55
SRS6,10/18/2009,22.7,67.838,2.61
SRS6,10/21/2009,19.7,67.412,2.18
SRS6,10/24/2009,22.6,63.41,1.53
SRS6,10/27/2009,19.3,58.466,1.55
SRS6,10/30/2009,18.3,59.216,1.35
SRS6,11/2/2009,20.8,43.369,1.13
SRS6,11/5/2009,21.9,102.308,3.07
SRS6,11/8/2009,15.1,139.296,1.6
SRS6,11/11/2009,19.2,122.442,1.76
SRS6,11/14/2009,25.5,120.053,1.54
SRS6,11/17/2009,25.5,101.784,2.06
SRS6,11/20/2009,25.5,111.592,1.5
SRS6,11/23/2009,25.2,89.909,0.95
SRS6,11/26/2009,20.5,68.374,2.3
SRS6,11/29/2009,17.6,108.787,0.95
SRS6,12/2/2009,21.3,96.613,0.83
SRS6,12/5/2009,23.3,86.857,0.98
SRS6,12/8/2009,20.4,95.532,0.36
SRS6,12/9/2009,16.9,70.519,1.15
SRS6,12/12/2009,16.4,55.135,0.94
SRS6,12/15/2009,16.2,59.128,1.04
SRS6,12/18/2009,19.2,66.022,1.53
SRS6,12/21/2009,21.8,67.475,1.21
SRS6,12/24/2009,16.4,67.425,0.95
SRS6,12/27/2009,20.5,83.685,0.78
SRS6,12/30/2009,18.5,64.89,0.56
SRS6,1/2/2010,20.7,72.966,0.73
SRS6,1/5/2010,21.1,72.504,0.61
SRS6,1/8/2010,18.6,71.449,0.37
SRS6,1/11/2010,17,100.66,0.39
SRS6,1/14/2010,15.8,97.872,2.99
SRS6,1/17/2010,21.3,73.685,2.93
SRS6,1/20/2010,22.5,69.151,3.04
SRS6,1/23/2010,23.3,54.355,1.66
SRS6,1/26/2010,23.4,44.96,1.44
SRS6,1/29/2010,21.7,44.921,1.19
SRS6,2/1/2010,25.5,37.79,1.4
SRS6,2/3/2010,26.5,34.186,1.44
SRS6,2/6/2010,23.6,91.648,1.94
SRS6,2/9/2010,22.1,77.828,1.27
SRS6,2/12/2010,23,84.097,1.84
SRS6,2/15/2010,24.2,84.285,1.18
SRS6,2/18/2010,24.6,66.894,0.99
SRS6,2/21/2010,22,60.055,0.72
SRS6,2/24/2010,22.6,60.3,0.74
SRS6,2/27/2010,25.5,63.759,0.67
SRS6,3/2/2010,25.8,63.751,0.39
SRS6,3/3/2010,27.4,52.704,1.15
SRS6,3/6/2010,25.6,71.149,1.27
SRS6,3/9/2010,20.6,81.48,0.83
SRS6,3/12/2010,23.8,67.5,1.03
SRS6,3/15/2010,28.3,58.249,1.63
SRS6,3/18/2010,27.8,165.315,4.58
SRS6,3/21/2010,28,71.762,1.75
SRS6,3/24/2010,27.2,70.817,1.65
SRS6,3/27/2010,26.1,71.136,1.85
SRS6,3/30/2010,27.9,77.05,1.36
SRS6,4/2/2010,27.3,72.435,1.22
SRS6,4/5/2010,25.7,73.826,1.16
SRS6,4/8/2010,23.8,79.343,0.86
SRS6,4/11/2010,26.4,57.995,0.87
SRS6,4/14/2010,22,61.474,0.67
SRS6,4/17/2010,22.6,51.588,0.68
SRS6,4/20/2010,26.9,45.295,0.69
SRS6,4/21/2010,25.9,44.91,7.44
SRS6,4/24/2010,27.6,72.503,2.15
SRS6,4/27/2010,28.9,85.953,2.65
SRS6,4/30/2010,28.4,99.538,1.91
SRS6,5/3/2010,28.1,77.95,1.93
SRS6,5/6/2010,27,88.474,2.07
SRS6,5/9/2010,26.6,71.076,1.56
SRS6,5/12/2010,27.7,77.962,1.43
SRS6,5/15/2010,27.4,77.651,0.57
SRS6,5/18/2010,29.4,61.163,1.33
SRS6,5/21/2010,30.4,53.575,1.71
SRS6,5/24/2010,30.3,52.587,0.71
SRS6,5/27/2010,31,65.377,0.57
SRS6,5/30/2010,31.5,50.52,0.55
SRS6,6/2/2010,31.6,40.83,0.48
SRS6,6/5/2010,31.1,49.347,0.62
SRS6,6/8/2010,30.7,51.675,0.86
SRS6,6/11/2010,30,47.234,0.66
SRS6,6/14/2010,29.4,51.516,0.65
SRS6,6/17/2010,29.4,32.047,1
SRS6,6/20/2010,24.3,33.279,1.4
SRS6,6/23/2010,22.5,30.735,1.09
SRS6,6/26/2010,23.6,33.248,0.97
SRS6,6/29/2010,27.1,32.282,1.15
SRS6,7/2/2010,28.9,24.769,0.96
SRS6,7/5/2010,25.3,25.881,0.7
SRS6,7/8/2010,23.3,24.629,0.62
SRS6,7/11/2010,25.4,22.208,0.72
SRS6,7/14/2010,25.4,24.985,0.69
SRS6,7/17/2010,23.8,26.246,0.79
SRS6,7/19/2010,21.1,35.656,0.86
SRS6,7/22/2010,20.5,60.883,0.41
SRS6,7/25/2010,22.5,33.025,0.34
SRS6,7/28/2010,22.7,40.015,0.43
SRS6,7/31/2010,26.1,40.736,0.35
SRS6,8/3/2010,25.9,43.069,0.42
SRS6,8/6/2010,24.5,36.269,0.43
SRS6,8/9/2010,25.9,35.269,0.4
SRS6,8/11/2010,24.9,30.073,0.39
SRS6,8/14/2010,24,58.114,0.48
SRS6,8/17/2010,20.8,51.24,0.52
SRS6,8/20/2010,17,54.537,0.3
SRS6,8/23/2010,19.6,57.722,0.54
SRS6,8/23/2010,19.6,46.611,0.39
SRS6,8/29/2010,18.9,46.92,0.28
SRS6,9/1/2010,16.6,52.033,0.27
SRS6,9/4/2010,21.8,42.679,0.32
SRS6,9/7/2010,25.4,31.351,0.19
SRS6,9/9/2010,24.6,37.946,0.33
SRS6,9/12/2010,22.8,49.077,0.59
SRS6,9/15/2010,17.1,54.158,0.62
SRS6,9/18/2010,16.1,57.683,0.59
SRS6,9/21/2010,16.2,62.714,0.5
SRS6,9/24/2010,16.9,53.196,0.47
SRS6,9/27/2010,19.4,49.056,0.41
SRS6,9/30/2010,20,65.34,0.78
SRS6,10/3/2010,16.9,66.777,0.45
SRS6,10/5/2010,13.8,50.134,0.49
SRS6,10/9/2010,17.1,57.203,0.68
SRS6,10/12/2010,20.8,53.777,1.02
SRS6,10/15/2010,16.3,50.726,0.79
SRS6,10/18/2010,13.8,45.981,0.59
SRS6,10/21/2010,19.9,43.231,0.62
SRS6,10/24/2010,19.9,37.085,0.71
SRS6,10/27/2010,20.8,37.572,0.55
SRS6,10/30/2010,17.7,41.76,0.36
SRS6,11/2/2010,15.5,34.289,0.41
SRS6,11/5/2010,16.5,33.397,0.84
SRS6,11/8/2010,11.6,32.773,0.27
SRS6,11/11/2010,16.3,30.216,0.34
SRS6,11/14/2010,18.7,27.805,0.3
SRS6,11/17/2010,24.4,22.368,0.31
SRS6,11/20/2010,23.7,24.309,0.27
SRS6,11/22/2010,22.8,28.426,0.25
SRS6,11/25/2010,21.4,39.439,0.48
SRS6,11/28/2010,22.9,31.801,0.39
SRS6,12/1/2010,21.7,36.374,0.35
SRS6,12/4/2010,17.5,39.689,0.26
SRS6,12/7/2010,22.1,34.396,0.27
SRS6,12/10/2010,21.3,32.242,0.3
SRS6,12/13/2010,23.6,29.112,0.35
SRS6,12/16/2010,22.1,31.841,0.35
SRS6,12/19/2010,23.3,29.14,0.43
SRS6,12/22/2010,23.5,31.541,0.43
SRS6,12/25/2010,23.2,30.46,0.34
SRS6,12/28/2010,24.2,28.388,0.38
SRS6,12/31/2010,20.8,30.649,0.36
SRS6,1/3/2011,24.4,28.447,0.36
SRS6,1/6/2011,24.1,28.154,0.33
SRS6,1/9/2011,26.4,27.363,0.42
SRS6,1/11/2011,24.7,28.575,0.9
SRS6,1/14/2011,20.1,48.961,0.18
SRS6,1/17/2011,22.3,56.56,0.3
SRS6,1/20/2011,24.8,32.636,0.28
SRS6,1/23/2011,25.5,27.995,0.21
SRS6,1/26/2011,23.3,33.238,0.24
SRS6,1/29/2011,19.3,37.42,0.2
SRS6,2/1/2011,20.9,37.137,0.2
SRS6,2/4/2011,23,32.027,0.25
SRS6,2/7/2011,23.3,34.576,0.29
SRS6,2/8/2011,24.7,30.201,0.31
SRS6,2/11/2011,24.3,31.02,0.82
SRS6,2/14/2011,21.2,40.373,0.84
SRS6,2/17/2011,23.8,35.461,0.88
SRS6,2/20/2011,26.3,28.989,1.72
SRS6,2/23/2011,27.9,29.126,0.98
SRS6,2/26/2011,27.4,29.573,0.95
SRS6,3/1/2011,27.7,30.169,0.5
SRS6,3/4/2011,27.9,30.051,0.29
SRS6,3/6/2011,28.8,35.889,0.17
SRS6,3/10/2011,30.3,31.591,0.61
SRS6,3/13/2011,29.9,27.941,0.62
SRS6,3/16/2011,29.1,30.334,0.76
SRS6,3/19/2011,30.6,27.437,0.42
SRS6,3/22/2011,30.8,30.418,0.75
SRS6,3/25/2011,31.5,27.607,0.36
SRS6,3/28/2011,31.2,44.687,0.3
SRS6,3/31/2011,31.3,63.998,0.41
SRS6,4/3/2011,31.7,72.636,0.42
SRS6,4/6/2011,31.2,70.916,0.49
SRS6,4/9/2011,31.8,73.973,0.38
SRS6,4/12/2011,32.2,70.334,0.38
SRS6,4/13/2011,31.4,76.641,0.93
SRS6,4/16/2011,33.5,38.761,0.77
SRS6,4/19/2011,33.5,34.809,0.46
SRS6,4/22/2011,33.2,34.861,0.3
SRS6,4/25/2011,32.7,33.582,0.38
SRS6,4/28/2011,33,33.003,0.34
SRS6,5/1/2011,33.2,34.421,0.35
SRS6,5/3/2011,32.5,34.745,0.39
SRS6,5/7/2011,33.5,50.327,1.29
SRS6,5/10/2011,34.5,48.578,1.23
SRS6,5/13/2011,34.5,43.848,1.18
SRS6,5/16/2011,34.6,41.994,1.68
SRS6,5/19/2011,34.6,44.086,1.32
SRS6,5/22/2011,34.7,41.437,1.48
SRS6,5/25/2011,34,37.066,0.88
SRS6,5/28/2011,34.2,42.883,0.85
SRS6,5/31/2011,33.4,32.812,0.56
SRS6,6/1/2011,31.9,43.881,0.9
SRS6,6/4/2011,34.8,57.189,0.99
SRS6,6/7/2011,36.1,39.023,1.22
SRS6,6/10/2011,36.3,41.221,0.96
SRS6,6/13/2011,36.7,47.18,1.48
SRS6,6/16/2011,37,45.076,1.28
SRS6,6/19/2011,37.1,50.778,2.48
SRS6,6/22/2011,37.2,51.995,1.48
SRS6,6/25/2011,35.8,40.942,1.42
SRS6,6/28/2011,33.4,36.283,0.88
SRS6,7/1/2011,31,36.032,0.5
SRS6,7/4/2011,31.5,44.496,0.5
SRS6,7/6/2011,32.9,33.711,0.67
SRS6,7/9/2011,30.6,48.022,0.94
SRS6,7/12/2011,28.3,57.205,1.34
SRS6,7/15/2011,30,44.525,1.01
SRS6,7/18/2011,30.4,55.713,1.2
SRS6,7/21/2011,31.4,33.229,0.59
SRS6,7/24/2011,25.1,51.371,0.81
SRS6,7/27/2011,26.3,49.051,0.8
SRS6,7/30/2011,28.6,40.954,0.54
SRS6,8/2/2011,30.1,39.806,0.44
SRS6,8/4/2011,30.3,40.017,0.6
SRS6,8/7/2011,26.4,46.045,0.73
SRS6,8/10/2011,26,39.945,0.61
SRS6,8/13/2011,25.8,48.512,0.91
SRS6,8/16/2011,25.6,48.995,0.95
SRS6,8/19/2011,27.1,42.006,0.64
SRS6,8/22/2011,25.7,44.663,0.68
SRS6,8/25/2011,26.6,38.545,0.55
SRS6,8/28/2011,30.1,31.284,0.58
SRS6,8/31/2011,28,35.134,0.38
SRS6,9/1/2011,27.8,32.404,0.37
SRS6,9/4/2011,23.4,55.606,1.07
SRS6,9/7/2011,23.9,47.257,0.99
SRS6,9/10/2011,21.8,55.204,1.22
SRS6,9/13/2011,21.7,55.023,0.99
SRS6,9/16/2011,23.9,48.136,0.67
SRS6,9/19/2011,23.3,46.26,0.7
SRS6,9/22/2011,23.1,42.333,0.56
SRS6,9/25/2011,28.1,33.896,0.56
SRS6,9/28/2011,24.2,32.248,0.48
SRS6,10/1/2011,22.6,34.473,0.57
SRS6,10/4/2011,17.4,43.703,0.37
SRS6,10/6/2011,13.3,54.767,0.63
SRS6,10/9/2011,17.6,47.915,0.53
SRS6,10/12/2011,24.1,37.813,0.47
SRS6,10/15/2011,25.8,35.552,0.53
SRS6,10/18/2011,18.1,46.156,0.41
SRS6,10/21/2011,18,37.623,0.38
SRS6,10/24/2011,13.4,44.565,0.54
SRS6,10/27/2011,16.9,41.788,0.43
SRS6,10/30/2011,19.1,38.424,0.39
SRS6,11/1/2011,15.9,43.028,0.54
SRS6,11/28/2011,19.1,39.452,0.67
SRS6,12/1/2011,21.6,40.372,0.58
SRS6,12/4/2011,14.9,43.561,0.68
SRS6,12/7/2011,18.4,40.461,1.08
SRS6,12/10/2011,21.3,55.556,2.19
SRS6,12/13/2011,21,44.422,0.66
SRS6,12/16/2011,21.1,37.272,0.5
SRS6,12/19/2011,22.2,36.855,0.53
SRS6,12/22/2011,20.6,39.217,0.47
SRS6,12/25/2011,21.7,35.122,0.48
SRS6,12/28/2011,23.1,32.9,0.61
SRS6,12/31/2011,21.6,35.95,0.41
SRS6,1/3/2012,18.9,40.089,0.37
SRS6,1/5/2012,17.2,44.445,0.41
SRS6,1/8/2012,20.5,41.316,0.54
SRS6,1/11/2012,20.7,38.188,0.71
SRS6,1/14/2012,25.2,33.389,0.54
SRS6,1/17/2012,19.6,44.508,0.48
SRS6,1/20/2012,20.9,40.727,0.47
